,AUS_fa01,AUS_fa02,AUS_fa03,AUS_fa04,AUS_fa05,AUT_fa01,AUT_fa02,AUT_fa03,AUT_fa04,AUT_fa05,BEL_fa01,BEL_fa02,BEL_fa03,BEL_fa04,BEL_fa05,BGR_fa01,BGR_fa02,BGR_fa03,BGR_fa04,BGR_fa05,BRA_fa01,BRA_fa02,BRA_fa03,BRA_fa04,BRA_fa05,CAN_fa01,CAN_fa02,CAN_fa03,CAN_fa04,CAN_fa05,CHN_fa01,CHN_fa02,CHN_fa03,CHN_fa04,CHN_fa05,CYP_fa01,CYP_fa02,CYP_fa03,CYP_fa04,CYP_fa05,CZE_fa01,CZE_fa02,CZE_fa03,CZE_fa04,CZE_fa05,DEU_fa01,DEU_fa02,DEU_fa03,DEU_fa04,DEU_fa05,DNK_fa01,DNK_fa02,DNK_fa03,DNK_fa04,DNK_fa05,ESP_fa01,ESP_fa02,ESP_fa03,ESP_fa04,ESP_fa05,EST_fa01,EST_fa02,EST_fa03,EST_fa04,EST_fa05,FIN_fa01,FIN_fa02,FIN_fa03,FIN_fa04,FIN_fa05,FRA_fa01,FRA_fa02,FRA_fa03,FRA_fa04,FRA_fa05,GBR_fa01,GBR_fa02,GBR_fa03,GBR_fa04,GBR_fa05,GRC_fa01,GRC_fa02,GRC_fa03,GRC_fa04,GRC_fa05,HUN_fa01,HUN_fa02,HUN_fa03,HUN_fa04,HUN_fa05,IDN_fa01,IDN_fa02,IDN_fa03,IDN_fa04,IDN_fa05,IND_fa01,IND_fa02,IND_fa03,IND_fa04,IND_fa05,IRL_fa01,IRL_fa02,IRL_fa03,IRL_fa04,IRL_fa05,ITA_fa01,ITA_fa02,ITA_fa03,ITA_fa04,ITA_fa05,JPN_fa01,JPN_fa02,JPN_fa03,JPN_fa04,JPN_fa05,KOR_fa01,KOR_fa02,KOR_fa03,KOR_fa04,KOR_fa05,LTU_fa01,LTU_fa02,LTU_fa03,LTU_fa04,LTU_fa05,LUX_fa01,LUX_fa02,LUX_fa03,LUX_fa04,LUX_fa05,LVA_fa01,LVA_fa02,LVA_fa03,LVA_fa04,LVA_fa05,MEX_fa01,MEX_fa02,MEX_fa03,MEX_fa04,MEX_fa05,MLT_fa01,MLT_fa02,MLT_fa03,MLT_fa04,MLT_fa05,NLD_fa01,NLD_fa02,NLD_fa03,NLD_fa04,NLD_fa05,POL_fa01,POL_fa02,POL_fa03,POL_fa04,POL_fa05,PRT_fa01,PRT_fa02,PRT_fa03,PRT_fa04,PRT_fa05,ROM_fa01,ROM_fa02,ROM_fa03,ROM_fa04,ROM_fa05,RUS_fa01,RUS_fa02,RUS_fa03,RUS_fa04,RUS_fa05,SVK_fa01,SVK_fa02,SVK_fa03,SVK_fa04,SVK_fa05,SVN_fa01,SVN_fa02,SVN_fa03,SVN_fa04,SVN_fa05,SWE_fa01,SWE_fa02,SWE_fa03,SWE_fa04,SWE_fa05,TUR_fa01,TUR_fa02,TUR_fa03,TUR_fa04,TUR_fa05,TWN_fa01,TWN_fa02,TWN_fa03,TWN_fa04,TWN_fa05,USA_fa01,USA_fa02,USA_fa03,USA_fa04,USA_fa05,ZRoW_fa01,ZRoW_fa02,ZRoW_fa03,ZRoW_fa04,ZRoW_fa05
ITA_sa29,1.460271783,0,0.005759832,8.14337E-05,0,0.258906096,0,0.000401799,0.000411131,0,0.037056779,4.40834E-07,0.001238022,0.001359911,0,0.001004136,0,6.08564E-06,0,0,192.5785985,0,0,0.005008133,0,0.025007531,0,0,0.000425759,0,0.01855802,0,0.012621217,0,0,0.00010783,0,0,7.34836E-06,0,0.008037091,3.22567E-05,0.00027326,1.47032E-05,0,6.075681509,0,0.006209299,0.001324187,0,0.000665332,0,9.64499E-05,0.000288158,0,0.705444983,5.01221E-07,0.002848389,0.002510656,0,0.005791267,0.00018627,0.000181864,0.002719485,0,0.000304223,0,0.000300502,0.000156558,0,0.043678232,0,0.000191124,0,0,19.97550669,0.010479455,0,0.000920895,0,0.007613586,0,0,0.000850469,0,0.000316607,0,0.000475579,0.000101908,0,6.51329E-05,0,0,0,0,0.001364595,0,0.000114457,0,0,0.001973374,0,0,0.0114367,0,139414.7796,0.003415867,10.91937871,10717.28566,0.040867155,0.011160003,4.20144E-09,2.28193E-07,0,0,47.37901375,0,0,0.001120832,0,0.000127264,0,5.72257E-06,3.29283E-06,0,0.002401991,2.82074E-09,1.78965E-05,0.003511329,0,0.001351576,2.93102E-05,6.98751E-06,9.33908E-08,0,0.001059317,0,8.28682E-05,0,0,0.000119186,1.97682E-07,1.18024E-05,8.14598E-06,0,0.010427316,2.17066E-07,0.006977555,0.000398593,0,0.663835797,0.003403332,0.024948116,0,0,0.071408733,1.40872E-09,2.5129E-05,9.61583E-05,0,0.000804085,0,2.91003E-05,4.45329E-05,0,0.058103581,0.000273311,0.000411172,0,0,0.143232747,0,0.000891775,1.90923E-05,0,0.079387696,2.21163E-05,0.000640664,0.004010568,0,0.001879258,0,0.003032421,0.000104131,0,0.00163605,0,6.72083E-06,0,0,2.932509906,0,0.000295657,0.00029153,0,0.131722843,0,0,0,0,0.114763845,0,7.88077E-06,2.98328E-06,-0.002502207
ITA_sa30,3.415434919,0,2.544196822,4.643689177,0,9.466342376,0,0.63264132,7.219281972,0,20.26683135,0.070443148,0.78459081,12.87530927,0,1.482952033,0,0.021727886,0.688429735,0,21.86346227,0,0,4.017300202,0,3.468480472,0,0,9.171527634,0,10.24233658,0,35.48038834,16.59618802,0,0.236694201,0,0.000397698,0.368655791,0,1.795249651,0.006850952,0.679563969,2.665980294,0,45.28578237,0.868731768,2.485222453,32.33096693,0,1.909324167,0,0.287369003,5.624693939,0,80.36197571,0.002887311,4.361813051,34.78502032,0,0.082080817,2.65895E-06,0.014816367,0.216220592,0,1.480388887,0.003053936,0.899245243,1.545952589,0,144.1770863,0,1.803813922,28.58537099,0,134.8587644,35.63590947,0,25.46631345,0,5.836261613,0,0.004556463,21.92141456,0,1.595681457,0,1.144830629,14.24438984,0,0.119650218,0,0,0.186387337,0,2.117170815,0,0.493223758,1.400765218,0,7.267791686,0.005980162,0.297002271,33.05612183,0,14283.38222,84.80065041,6569.42472,17531.76405,21.9440168,31.50095326,0.000583386,0.03651925,10.24352615,0,23.07533784,0,0,2.361761345,0,0.128592501,0,0.000230324,0.11697796,0,8.789029004,0.002406193,0.003751474,20.83118907,0,0.105255024,5.98684E-06,0.013224097,0.080857774,0,4.734507635,0,0.270023689,2.614247524,0,2.966183615,5.67116E-06,0.034051901,1.861101559,0,21.85710328,2.77989E-06,10.84107764,9.084081328,0,14.28452944,0.06354895,1.385069495,3.591462222,0,3.113610999,0.002335749,0.067028038,2.582936454,0,0.43847229,0,0.007765074,2.336219323,0,3.452604739,1.10821E-05,0.639286201,1.323675592,0,0.958356561,0,0.437212507,0.550932132,0,1.882533017,0.061183757,0.351435675,2.563050303,0,3.21088349,0,8.127844232,2.830930233,0,2.888180938,0,0.030253402,4.972083503,0,18.55699807,0,0.813370629,3.944444143,0,387.8976501,0,0,47.83001016,0,41.84669247,0,36.29056214,25.7187643,0.001157079
ITA_sa31,0.078830176,0,0.001091295,0.001071997,0,0.123991702,0.000120139,0.001862879,0.00541215,0,0.080532526,0.001167237,0.011161962,0.017901933,0,0.014067608,1.35353E-05,0.000104821,0,0,0.311568182,0.000128977,0,0,0,0.079106262,0,0,0,0,0.058550853,0,0.013526811,0,0,0.015130537,8.70297E-06,1.28393E-05,9.67341E-05,0,0.027236454,0.000162787,0.000527778,0.000193553,0,1.154999336,0.015515395,0.03273026,0.017445787,0,0.043265824,0,0.000760714,0.003797372,0,0.572778754,0.003901367,0.016736439,0.033050381,0,0.00517535,1.89964E-06,1.43094E-05,4.26369E-06,0,0.028998243,5.8448E-05,0.000643796,0.00206094,0,1.091746865,0.004328107,0.027288636,0,0,0.977923346,0.1435296,0.161868128,0.012844372,0,0.172888635,0.000802245,0.000572377,0.011195616,0,0.020867301,5.30268E-05,0.000169743,0.001341528,0,0.004226076,0,0,0,0,0.022534721,0,0.002251287,0,0,0.034025866,0,0.00419944,0.00109165,0,1035.991757,3.900696961,139383.3072,23.87809974,0.209745382,0.372110275,8.25234E-06,0.000742535,0,0,0.261740205,0,0.014709832,0,0,0.006156885,0,1.42529E-05,4.3347E-05,0,0.040167945,0.003061286,0.027689928,0.009140233,0,0.00315386,0,3.40024E-06,1.2294E-06,0,0.052784704,0,0,1.65469E-05,0,0.007449527,0.000226706,0.000253227,0.01999741,0,0.183470633,0.0016998,0.03610083,0.035721609,0,0.178067058,0.001571258,0.005796701,0,0,0.086125979,0.00094476,0.0002063,0.001265832,0,0.036283144,0,8.81743E-05,0.000586233,0,0.106455932,0,0.009042708,0,0,0.044757184,2.18279E-05,0.000105465,0.000255706,0,0.013713294,6.97381E-05,0.000466265,0.001351063,0,0.081804836,0,0.006175138,0.001370779,0,0.098715404,0,0.003654107,0,0,0.082229805,0,0.002784089,0.00383772,0,0.563013856,0,0,0,0,0.767445108,0,0.034244719,2.28294E-05,-0.009084226
ITA_sa32,0.203970486,0,0.000353809,0.723359724,0,0.170059318,5.54974E-05,0.001503519,0.4439689,0,0.155074,9.38687E-05,0.003211518,0.82649589,0,0.03836566,6.25257E-06,6.30568E-05,0.18986777,0,0.026066575,5.95802E-05,0,0.513202305,0,0.197390128,0,0,0.565207118,0,0.012990197,0,0.000924555,2.096594112,0,0.025684735,4.02028E-06,3.39635E-06,0.061233685,0,0.103671965,8.4274E-05,0.000559282,0.559449631,0,1.350182226,0.001630511,0.004527136,3.535139133,0,0.099657444,0,0.000202326,0.278806851,0,0.574626782,0.00179263,0.008448279,3.600529383,0,0.005944397,9.89194E-07,5.56222E-06,0.021166378,0,0.125314895,8.52702E-06,3.19438E-05,0.268815325,0,1.456362424,0.001999343,0.005943527,4.251449793,0,1.438349303,0.023560401,0.074774009,2.527247448,0,0.327719448,0.000370592,0.000235366,0.971582722,0,0.091112424,2.44954E-05,0.000283156,0.288680045,0,0.034071025,0,0,0.183007006,0,0.011699882,0,0.002468387,0.434951244,0,0.035795521,2.36761E-06,4.80677E-05,0.146628801,0,11900.40725,491.8034948,66833.21582,49.24210079,0.133302384,0.064113526,1.03075E-07,6.79575E-06,0.628969096,0,0.149249253,0,0.006795119,0.52265884,0,0.024586629,0,1.85008E-05,0.055230924,0,0.022793444,0.001543282,0.012886142,0.022224048,0,0.003295312,3.20388E-09,1.74677E-06,0.039596608,0,0.035102846,0,0.002359683,0.683015915,0,0.017762994,0.000105137,0.000188914,0.045305805,0,0.16866038,0.000785664,0.002647676,0.476539482,0,0.281413563,0.001902668,0.003258095,1.285094283,0,0.163747401,0.000432476,9.63953E-05,0.64084402,0,0.074834131,0,3.56683E-05,0.629751217,0,0.541734231,6.45336E-08,0.000106678,0.849422948,0,0.043357292,1.00833E-05,3.8941E-05,0.22728828,0,0.082895904,3.80451E-05,0.000240446,0.251239249,0,0.073838077,0,0.000444172,0.533956132,0,0.073942899,0,0.001635057,1.937298485,0,0.035414239,0,0.001295617,0.280659546,0,1.822852602,0,0,4.856030785,0,1.331820472,0,0.011792735,9.580609675,0.006410546
ITA_sa33,0.238065759,0,0.001055636,0.178000534,0,0.157487258,0,0.056827551,0.164532915,0,0.203100747,0.002836172,0.038718664,0.172043208,0,0.029396619,0,4.40171E-05,0.084581047,0,0.501419079,0,0,0.47607864,0,0.289097627,0,0,0.263992636,0,0.066991141,0,0.012694613,0.486293883,0,0.02182011,0,5.51725E-06,0.047748544,0,0.086248863,1.88439E-05,0.016990822,0.135463471,0,1.673298303,0.012051887,0.499895799,1.652127288,0,0.103407295,0,0.017742819,0.08129519,0,1.112673488,2.08641E-05,0.086085383,1.349220895,0,0.008038479,4.45361E-07,0.000341681,0.007707537,0,0.067778067,4.02097E-05,0.000572636,0.055032649,0,1.849695819,0,0.684395959,0.655648472,0,1.194523032,0.093122397,0,0.475008319,0,0.221543381,0,6.32117E-05,0.355959264,0,0.085766905,0,0.066097103,0.147765153,0,0.017448709,0,0,0.009461469,0,0.030102927,0,0.005358278,0.071636811,0,0.012854897,1.62948E-05,0.004118127,0.01049928,0,22224.39483,1527.96055,98570.26287,40.31011182,-0.113259342,0.595286392,8.76707E-06,0.000674699,0.486131452,0,0.121556677,0,0,0.22561397,0,0.011326122,0,0.003912425,0.02558534,0,0.013630501,0.000264996,0.002583357,0.009570812,0,0.003051419,7.89791E-09,3.36254E-07,0.027720905,0,0.079297366,0,0.004836372,0.064932543,0,0.056519679,1.53916E-06,0.000147517,0.021108489,0,0.135136014,1.69008E-06,0.06557656,0.053315618,0,0.110098861,0.000438978,0.005717088,0.726321646,0,0.225068071,8.68784E-06,0.000124021,0.245603195,0,0.193331845,0,0.000156729,0.120116998,0,0.332389362,2.70407E-07,0.008870437,0.344613226,0,0.046092481,0,0.049169002,0.096904275,0,0.101407905,1.30079E-05,0.029013064,0.075302169,0,0.098409853,0,0.011057701,0.176846527,0,0.310046767,0,0.024783297,0.712937596,0,0.067548551,0,4.03086E-05,0.12149551,0,5.48127587,0,0,2.363701223,0,1.341521619,0,0.041460002,1.896808558,-0.000578861
ITA_sa34,4.004646017,0,0.424754605,0.202251575,0,3.437565669,0.031269478,0.549672869,0.183352277,0,2.575146292,0.046555799,0.625646283,0.254746191,0,0.284941733,0.003522949,0.049304672,0.042795258,0,1.349235094,0.033569884,0,0.14621096,0,3.691298236,0,0,0.172447642,0,2.445593996,0,0.362214874,0.655618709,0,0.39760755,0.00226519,0.001877458,0.016278663,0,1.145306389,0.04243045,0.301712545,0.121689152,0,24.41260077,0.839654913,4.951555233,1.143793211,0,1.620836198,0,0.15689252,0.100516896,0,24.38316769,1.009903597,5.445386908,1.223199604,0,0.101413518,0.000495317,0.006629266,0.013325179,0,0.507996271,0.004540758,0.088987579,0.079025208,0,25.32931825,1.126510294,5.228817521,1.238388341,0,160.683713,12.69477384,42.13069595,0.899305396,0,7.633007759,0.208806521,0.132200332,0.234685591,0,0.797022693,0.013801709,0.145509913,0.071972196,0,5.473447144,0,0.024337733,0.052152317,0,0.357569259,0,0.060370894,0.193843836,0,0.783841114,0,4.00323E-05,0.050097981,0,41175.01098,3736.845455,5397.239441,1507.139977,110.5442338,26.39208014,1.41695E-07,0.000149474,0.227596243,0,51.16548176,0,3.828643437,0.119906593,0,0.113552077,0,0.004229636,0.014848902,0,6.862282148,0.797492271,7.213891003,0.01915252,0,0.136762157,1.89209E-08,0.000895013,0.012400499,0,1.303195323,0,0.013875063,0.157266106,0,1.250980014,0.059021007,0.068611781,0.011266106,0,11.78964489,0.442423598,0.459115624,13.63100133,0,2.659716922,0.408267823,0.717600731,0.308049284,0,2.409580061,0.249560032,0.240844131,0.151673771,0,1.061948757,5.31556E-05,0.000284238,0.156815312,0,9.303330751,1.3839E-05,0.002010729,0.206577753,0,0.345429337,0.005681314,0.072372466,0.070008087,0,1.115439761,0.018095001,0.195969854,0.083259605,0,1.482203063,0,0.247681705,0.116861722,0,3.893208501,0,0.961649588,0.460729654,0,17.62711462,0,0.769014785,0.060683209,0,45.78905847,0,0,1.448594323,0,33.63075435,0,0.768018356,2.342624147,-0.00486436
ITA_sa35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14079.26855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1E-05
JPN_sa01,1.909582539,0,0.02675627,0,0,0.05474041,4.02786E-06,0.001023385,0,0,1.086424504,2.91088E-05,0.000279961,0.000695681,0,0.00056999,6.66569E-08,5.00175E-07,0,0,0.077926935,8.60869E-06,4.55664E-07,0,0,1.392179908,0,8.14109E-07,0,0,14.66528867,0,0.196269094,0,0,0.003054965,1.56772E-08,1.83204E-08,0,0,0.041769296,0.000102129,0.002515895,0,0,2.001606901,0.000195245,0.001167347,0,0,0.065154823,0,0.002331121,0,0,0.18028716,5.39621E-05,0.000220727,0,0,0.00149488,3.91814E-09,5.05861E-07,0,0,0.049928997,1.12197E-05,0.000104226,0,0,0.866628947,3.87643E-05,0.000138556,0,0,0.971681669,0.001588266,0.00528389,0,0,0.00435389,1.04631E-05,6.80782E-06,0,0,0.001007266,1.46923E-05,6.69704E-05,0,0,0.400136274,0,5.01248E-08,0,0,0.690494303,0,0.000541656,0,0,0.01213118,3.35511E-05,1.57428E-05,0,0,0.184534579,3.98714E-05,0.000782212,0,0,28581.38405,0.309068633,30.30396952,1819.585926,5341.801592,77.65316139,0,0.000598846,0,0,0.000458938,0,4.36673E-07,0,0,4.35491E-05,4.72937E-06,4.27369E-05,0,0,0.002857331,0,1.00522E-05,0,0,0.064790366,0,6.2344E-08,0,0,0.000431805,0,1.01289E-05,0,0,2.114252111,0.000114883,0.000190627,0.058775667,0,0.045641859,4.2205E-05,0.000960985,5.0787E-05,0,0.004670951,4.06842E-05,8.78959E-06,0,0,0.002738955,0,5.11026E-05,0,0,0.663488002,6.1923E-06,0.000583758,0,0,0.002334587,4.37883E-07,1.16698E-05,0,0,0.000976368,6.54879E-07,3.80484E-06,0,0,0.044887328,0,8.65892E-05,0,0,0.052276993,0,0.000165852,0,0,19.48772525,0,0.002210332,0,0,105.5322522,0,0,0,0,11.71683928,0,0.139646596,0,0.001074064
JPN_sa02,1.141069309,0,0.031053074,2.224835728,0,0.38051249,1.48315E-05,0.064713028,0.578447231,0,0.424632203,0.001916806,0.045054812,0.900447787,0,0.049936553,0,0.000848103,0.060550153,0,0.319990249,0.0007207,0,1.183053464,0,1.859865378,0,0,3.220660486,0,10.74509863,0,0,27.21116933,0,0.005143956,0,0,0.011520641,0,0.230034529,0,0.021210543,0.415088309,0,5.848189045,0,0.984815507,7.94931618,0,0.076874003,0.000212429,0.014076923,0.126892533,0,1.248570412,0,0.092025376,1.948505234,0,0.020174662,0,0.000458951,0.058257216,0,0.307115662,0,0.009258439,0.295179205,0,3.104663824,0,0.466406466,2.809770251,0,2.840951168,0,0,2.263920584,0,0.060567286,0,0,0.141988913,0,0.138609013,0,0.009179392,0.15437581,0,0.382115016,0,0,0.323608397,0,0.145641696,0,0.021827126,0.40180712,0,0.188525884,0,0,0.26495473,0,0.640144435,0.001222384,0.070467616,1.131107846,0,127.7290132,0,0.0022153,236.5030322,-651.5089203,3.435674085,0,0,8.697816677,0,0.004181044,0,0.001012341,0.009555392,0,0.026490398,0.000106933,0.005029738,0.031771556,0,0.000342787,0,1.48015E-08,0.005013717,0,1.775599721,0,0,2.185549955,0,0.01742585,2.12153E-07,6.50932E-07,0.007673177,0,0.49974943,0,0.116467404,0.701718478,0,0.244980481,0.001605606,0.00675421,0.508744348,0,0.076863566,8.78868E-05,0.002808807,0.121144872,0,0.079075434,0,1.11514E-07,0.137091327,0,0.077381799,9.4605E-07,3.89132E-05,0.515051061,0,0.083481534,1.51094E-05,0.015247399,0.16201519,0,0.007973834,0,0.002387591,0.010994319,0,0.253649662,0,0.007132781,0.359836074,0,0.361463481,0,0.014695636,0.82128475,0,6.196991216,0,0,6.340099366,0,13.87558357,0,0,41.90119118,0,12.99219211,0,0.021127189,30.74503873,-0.000406805
JPN_sa03,35.93119987,0,0.143459129,0.107524405,0,2.659732029,1.62769E-08,0.106629662,0.012238827,0,5.519120395,0.000430685,0.114003749,0.065069221,0,0.056581265,2.68584E-10,0.003917492,0.001140851,0,1.57260948,3.46874E-08,1.12546E-08,0.039843224,0,35.57654432,0,2.01079E-08,0.094098262,0,326.6876099,0,1.51865E-05,1.096271636,0,0.164198942,6.3169E-11,1.56844E-09,0.000690144,0,0.368253305,1.15756E-07,0.035410002,0.027690395,0,20.37392905,8.46629E-06,1.460331745,0.213430274,0,0.757286293,0,0.022251282,0.004712996,0,6.645892718,2.17432E-07,0.29345366,0.061795685,0,0.070969187,1.57875E-11,0.001345884,0.000521214,0,0.587030859,1.57312E-06,0.042788524,0.008791034,0,12.32912684,1.56195E-07,0.787896036,0.121068079,0,19.34907074,6.40073E-06,2.12932E-05,0.141349547,0,0.482181448,4.21596E-08,3.35551E-08,0.006302462,0,0.047669768,5.92006E-08,0.005126001,0.012335343,0,17.48478783,0,1.23805E-09,0.101825979,0,1.110062076,0,0.047509472,0.057858898,0,0.577765205,0.00248643,3.88567E-06,0.006119692,0,4.493425941,2.6609E-07,0.325284432,0.093780112,0,204305.9891,10.7748902,2007.579722,16.46445144,2308.708198,154.9011685,0,2.93071E-06,0.799178935,0,0.001024436,0,4.99056E-05,0.00031977,0,0.064947294,3.3811E-08,0.021830155,0.000410511,0,0.023083804,0,0,0.000137122,0,4.586446394,0,9.71991E-06,0.084472999,0,0.030411285,9.79959E-07,1.86233E-06,0.000279849,0,11.46685091,4.62902E-07,0.274171961,0.054530872,0,0.408455573,0.000170684,0.022794609,0.029249482,0,0.21295194,0.000406123,0.012873814,0.006623137,0,0.077538919,0,3.82925E-09,0.003016557,0,6.7618302,1.04008E-10,0.00018702,0.024337885,0,0.073782271,1.76802E-09,0.009852842,0.004646534,0,0.086244368,2.63873E-09,0.007007424,0.000515992,0,1.729168436,0,0.008973201,0.010580937,0,0.409097868,0,0.021474412,0.059811644,0,358.6515323,0,3.30975E-06,1.196649492,0,327.9721059,0,0,1.583280989,0,474.303286,0,0.063188751,1.859869375,0.019061626
JPN_sa04,4.642658865,0,0.007053729,1.027923921,0,1.126862682,4.24773E-05,0.005838626,0.060588687,0,4.018219799,4.6595E-05,0.00588986,0.194205701,0,0.082394198,0,0.000192681,0.011743893,0,0.268386201,0.002064082,0,0.077107296,0,17.85248681,0,0,0.617065126,0,204.0894204,0,9.31981E-06,2.101426571,0,0.247474631,0,0,0.007713613,0,0.290741694,4.74676E-08,0.003454029,0.054622226,0,63.44668655,0,0.079651371,1.737894302,0,4.03668611,0.000608395,0.042417136,0.328130354,0,3.730704795,0,0.015041598,0.304782763,0,0.252530034,0,6.73879E-05,0.011227296,0,3.134345057,0,0.002819261,0.181117449,0,28.09313896,0,0.04315894,0.291338739,0,10.91551367,0,0,0.408298727,0,0.315296462,0,0,0.052032143,0,0.082758824,0,0.000365908,0.029238384,0,1.692348454,0,0,0.254147273,0,2.501925986,0,0.172520216,0.156704671,0,0.798929299,2.80713E-08,0,0.045040781,0,8.925151762,0.003502201,0.016128003,0.245717846,0,8658.67627,0.000117504,0.082266846,2244.248244,-997.2137812,101.3805798,0,0,1.320140342,0,0.096659677,0,1.64193E-05,0.001258812,0,0.005584631,0.000306488,0.001077781,0.002847818,0,0.003873794,0,5.75006E-09,0.00028345,0,1.130812183,0,0.00015635,0.2691271,0,0.089336788,4.81872E-08,1.34187E-05,0.000974673,0,6.590362668,0,0.014507489,0.589380411,0,1.996881967,0.004610898,0.018197685,0.128806722,0,0.145959749,1.99621E-05,0.000633343,0.030036055,0,4.454314034,0,1.03738E-07,0.018298948,0,4.886441506,2.70948E-06,0.002620755,0.274152853,0,0.632307858,4.32733E-05,0.000667362,0.013967314,0,0.041595697,0,0.000407174,0.002089378,0,1.918844171,0,0.001578365,0.079830775,0,1.098297166,0,0.025051573,0.132705192,0,188.1261354,0,3.22342E-06,1.797847614,0,238.780129,0,0,5.809333023,0,51.53726734,0,0.042106381,0.752425681,-0.002976895
JPN_sa05,0.364898997,0,0.00040801,0.016897154,0,0.314942038,7.71354E-06,0.000306796,0.000889348,0,0.226195679,1.16589E-06,0.000323632,0.003062291,0,0.011403745,0,1.11454E-05,0.000189278,0,0.196678649,0.000374821,0,0.00081657,0,1.844515207,0,0,0.005837163,0,30.76479432,0,0,0.025004537,0,0.019895315,0,0,0.000136016,0,0.173984967,1.73625E-09,0.003222027,0.000656609,0,3.556124633,0,0.004035186,0.012597193,0,0.079618441,0.00011048,0.000383279,0.001416304,0,1.194770352,0,0.000866072,0.004494324,0,0.010362327,0,3.80319E-06,0.000185286,0,0.254999814,0,0.000121839,0.000421577,0,3.791345747,0,0.002275485,0.004026005,0,2.990862552,0,0,0.01318035,0,0.375068642,0,0,0.001728599,0,0.29097434,0,1.43393E-05,0.000464769,0,6.906302685,0,0,0.003707995,0,0.09002589,0,0.001139161,0.002464083,0,0.124810269,1.66636E-08,0,0.000900097,0,2.855051203,0.000635714,0.000949428,0.004050134,0,2249.849666,7.19682E-05,0.017958857,1.665575978,-35.37874315,12.04080361,0,0,0.021974451,0,0.001353389,0,1.09721E-07,2.21308E-05,0,0.00027607,5.56223E-05,6.20913E-05,0.000116782,0,0.001276466,0,0,2.92071E-06,0,0.707404883,0,5.83927E-06,0.003633837,0,0.01952843,2.78757E-09,2.65374E-07,2.80847E-05,0,0.677495884,0,0.00078218,0.002811439,0,0.137323651,0.000167756,0.000712664,0.000832026,0,0.143571303,1.15478E-06,3.66198E-05,0.000447463,0,0.01181538,0,2.3008E-09,0.000264767,0,2.73171322,4.9202E-07,0.002088261,0.0044872,0,0.07659614,7.85809E-06,2.76058E-05,0.000147499,0,0.007968897,0,1.99183E-05,4.17561E-05,0,0.634233211,0,8.00085E-05,0.001307951,0,0.247098824,0,0.00479033,0.001744012,0,12.74481829,0,1.20387E-07,0.024283129,0,18.50968819,0,0,0.082057632,0,2.080056491,0,0.000162459,0.002015587,0.00038942
JPN_sa06,1.744884471,0,0.000622701,0.793440566,0,0.208654029,8.03613E-05,0.005463124,0.071132754,0,0.419615491,0.000217788,0.002907116,0.326439482,0,0.003618261,0,1.70015E-05,0.010874285,0,0.184674994,0.003904962,0,0.158550177,0,1.467257385,0,0,0.591408039,0,5.662739596,0,0,4.463718419,0,0.050154284,0,0,0.007419982,0,0.057203801,3.49595E-10,0.002992,0.094865225,0,3.162838266,0,0.093913641,1.376154374,0,0.562498427,0.001151,0.002535941,0.030157022,0,0.766024052,0,0.010611912,0.347256673,0,0.015198313,0,4.22215E-05,0.008975247,0,0.267237796,0,0.00018581,0.042392374,0,1.9340384,0,0.046547845,0.525779223,0,2.457725227,0,0,0.565777455,0,0.09504588,0,0,0.227216979,0,0.033681253,0,0.000978146,0.056670785,0,0.302232875,0,0,0.391014378,0,0.164957469,0,0.018127013,0.383448896,0,0.039956066,4.03811E-08,0,0.078669034,0,1.110618298,0.006624737,0.001663083,0.511458592,0,1951.721527,0.000174506,9.685647996,3175.817906,415.1761841,2.775203995,0,0,3.758797771,0,0.003092227,0,0.000118801,0.002768498,0,0.002198786,0.000579396,0.000130701,0.012355404,0,0.000189268,0,4.26684E-09,0.000636403,0,0.516028505,0,1.17574E-06,0.353107076,0,0.005513605,4.25283E-09,3.7932E-05,0.001603612,0,1.490911239,0,0.008804754,0.279206286,0,0.118631918,0.000112086,0.000245673,0.125579508,0,0.075376176,1.76178E-06,5.84439E-05,0.033668649,0,0.024241396,0,3.26094E-08,0.016584871,0,0.706945479,5.12597E-06,0.001535109,0.215540521,0,0.020632719,8.18672E-05,0.001595529,0.018679166,0,0.003779382,0,0.000133502,0.004313517,0,0.316123826,0,0.001404624,0.080648795,0,0.07152017,0,0.001183844,0.234637031,0,5.32003074,0,2.424E-08,4.290365221,0,19.54816714,0,0,7.641342487,0,6.682682186,0,0.017424089,5.28605625,0.000803091
