,AUS_fa01,AUS_fa02,AUS_fa03,AUS_fa04,AUS_fa05,AUT_fa01,AUT_fa02,AUT_fa03,AUT_fa04,AUT_fa05,BEL_fa01,BEL_fa02,BEL_fa03,BEL_fa04,BEL_fa05,BGR_fa01,BGR_fa02,BGR_fa03,BGR_fa04,BGR_fa05,BRA_fa01,BRA_fa02,BRA_fa03,BRA_fa04,BRA_fa05,CAN_fa01,CAN_fa02,CAN_fa03,CAN_fa04,CAN_fa05,CHN_fa01,CHN_fa02,CHN_fa03,CHN_fa04,CHN_fa05,CYP_fa01,CYP_fa02,CYP_fa03,CYP_fa04,CYP_fa05,CZE_fa01,CZE_fa02,CZE_fa03,CZE_fa04,CZE_fa05,DEU_fa01,DEU_fa02,DEU_fa03,DEU_fa04,DEU_fa05,DNK_fa01,DNK_fa02,DNK_fa03,DNK_fa04,DNK_fa05,ESP_fa01,ESP_fa02,ESP_fa03,ESP_fa04,ESP_fa05,EST_fa01,EST_fa02,EST_fa03,EST_fa04,EST_fa05,FIN_fa01,FIN_fa02,FIN_fa03,FIN_fa04,FIN_fa05,FRA_fa01,FRA_fa02,FRA_fa03,FRA_fa04,FRA_fa05,GBR_fa01,GBR_fa02,GBR_fa03,GBR_fa04,GBR_fa05,GRC_fa01,GRC_fa02,GRC_fa03,GRC_fa04,GRC_fa05,HUN_fa01,HUN_fa02,HUN_fa03,HUN_fa04,HUN_fa05,IDN_fa01,IDN_fa02,IDN_fa03,IDN_fa04,IDN_fa05,IND_fa01,IND_fa02,IND_fa03,IND_fa04,IND_fa05,IRL_fa01,IRL_fa02,IRL_fa03,IRL_fa04,IRL_fa05,ITA_fa01,ITA_fa02,ITA_fa03,ITA_fa04,ITA_fa05,JPN_fa01,JPN_fa02,JPN_fa03,JPN_fa04,JPN_fa05,KOR_fa01,KOR_fa02,KOR_fa03,KOR_fa04,KOR_fa05,LTU_fa01,LTU_fa02,LTU_fa03,LTU_fa04,LTU_fa05,LUX_fa01,LUX_fa02,LUX_fa03,LUX_fa04,LUX_fa05,LVA_fa01,LVA_fa02,LVA_fa03,LVA_fa04,LVA_fa05,MEX_fa01,MEX_fa02,MEX_fa03,MEX_fa04,MEX_fa05,MLT_fa01,MLT_fa02,MLT_fa03,MLT_fa04,MLT_fa05,NLD_fa01,NLD_fa02,NLD_fa03,NLD_fa04,NLD_fa05,POL_fa01,POL_fa02,POL_fa03,POL_fa04,POL_fa05,PRT_fa01,PRT_fa02,PRT_fa03,PRT_fa04,PRT_fa05,ROM_fa01,ROM_fa02,ROM_fa03,ROM_fa04,ROM_fa05,RUS_fa01,RUS_fa02,RUS_fa03,RUS_fa04,RUS_fa05,SVK_fa01,SVK_fa02,SVK_fa03,SVK_fa04,SVK_fa05,SVN_fa01,SVN_fa02,SVN_fa03,SVN_fa04,SVN_fa05,SWE_fa01,SWE_fa02,SWE_fa03,SWE_fa04,SWE_fa05,TUR_fa01,TUR_fa02,TUR_fa03,TUR_fa04,TUR_fa05,TWN_fa01,TWN_fa02,TWN_fa03,TWN_fa04,TWN_fa05,USA_fa01,USA_fa02,USA_fa03,USA_fa04,USA_fa05,ZRoW_fa01,ZRoW_fa02,ZRoW_fa03,ZRoW_fa04,ZRoW_fa05
GBR_sa03,260.6259486,0,0.527627865,0.113824018,0,68.60943284,0,0.204810311,0.05688638,0,545.542091,0.000426566,0.412498648,0.29886835,0,70.45288108,0,0.014500956,0.015688821,0,60.70968471,0,0.023224485,0.059077955,0,516.1527502,0,0,0.132359622,0,420.3596126,0,0.108532547,0.250663208,0,107.8243638,0,0,0.008614011,0,69.66375641,0.106792572,0.145572778,0.052540101,0,1121.89446,0,6.55776317,0.835914115,0,325.9287346,0,0.648628155,0.177599327,0,1355.537059,4.91832E-06,2.38736766,0.225285471,0,66.98414603,1.83036E-06,0.048048241,0.004507529,0,102.6427149,0,0.203048471,0.038276018,0,2067.613799,0,3.702547668,0.401797053,0,42427.43741,0.415091655,0,359.4544887,25.56437443,380.6592954,0,0,0.069150138,0,78.89609969,0,0.126509629,0.091793227,0,6.709603144,0,0,0.007037637,0,88.53222624,0,1.455234686,0.057940658,0,3362.878091,30.0344463,16.87956276,0.606858202,0,764.0342694,0.000123473,1.226258377,0.269761368,0,218.0077732,0.012680496,2.483404049,0.127375999,0,229.0141821,0,0,0.059889484,0,27.75903445,0,0.003940662,0.008887081,0,5.726630845,6.29784E-05,0.014272007,0.004333975,0,22.19684416,2.33701E-06,0.000112324,0.007029558,0,103.6745863,0,0.000334977,0.03345326,0,78.37528733,9.19952E-06,5.32884E-05,0.009657369,0,963.7770595,9.96367E-06,1.23542382,0.412035561,0,249.1983292,0.058774447,0.620154757,0.131631847,0,154.7588302,0.009278556,0.26481483,0.053585733,0,69.93680038,0,0.000197836,0.05413819,0,284.0935469,8.8264E-05,0.006419033,0.090617126,0,18.6461046,3.65547E-05,0.088713995,0.021807889,0,13.76136724,3.72887E-06,0.024673947,0.013889144,0,274.1071391,0,0.596810154,0.257920645,0,29.9487141,0,0.694596128,0.078785969,0,171.3343772,0,0.018411749,0.045474347,0,1373.630155,0,0,1.039038986,0,6033.02701,0,9.973360635,3.121332915,0.004523589
GBR_sa04,94.31527302,0,0.477227212,0.909736461,0,64.96069365,0,0.176676917,0.24727998,0,158.3614964,0.000447493,0.354392516,1.528777676,0,1.99704104,0,0.01313632,0.119929735,0,3.79941302,0,0.021137318,0.34619021,0,84.64181296,0,0,1.559526498,0,291.1717375,0,0.009750457,3.140713917,0,151.5568553,0,0,0.056457505,0,17.31932395,0.098999503,0.204695964,0.370116841,0,1122.007315,0,3.58087746,9.898979216,0,79.43207221,0,0.802533148,4.730583474,0,833.5091626,9.01451E-07,2.159907562,1.650925289,0,5.922490712,2.31155E-07,0.00482324,0.03456114,0,42.14937276,0,0.240076071,0.273225686,0,913.5315824,0,3.391409321,2.726761715,0,4675.90385,0.031825126,0,216.7378759,35.91010872,327.7034832,0,0,0.32317708,0,25.89436995,0,0.107868084,0.252609111,0,1.455929351,0,0,0.113078263,0,177.7800952,0,13.45923252,5.063450629,0,1385.338022,0.001990826,1.015398143,1.48115347,0,975.1255267,8.90422E-05,1.101347993,1.660615841,0,367.8007212,5.49735E-07,0.000712594,1.810144169,0,80.59714198,0,0,0.437461054,0,7.936400737,0,0.004801571,0.043752806,0,5.892265019,5.17797E-05,0.012566038,0.027169182,0,8.721096404,8.31547E-07,9.61262E-06,0.038206707,0,10.79083895,0,0.000150103,0.297292365,0,55.22468048,7.43062E-06,0.008553446,0.057590373,0,139.2920752,1.00795E-06,1.041049416,9.127427754,0,99.23947102,0.105984916,2.052820194,2.653619643,0,36.68476092,0.008427726,0.242820811,0.228551743,0,78.93114609,0,4.18932E-05,0.272403048,0,253.3643183,1.39564E-05,0.025433054,0.865025373,0,13.01319206,1.36262E-05,0.080419064,0.353456891,0,9.14467047,1.46525E-06,0.075244261,0.056943589,0,136.4715486,0,0.341031857,0.867160597,0,71.3320386,0,2.762752692,0.637081301,0,26.06705897,0,0.002076523,0.325444711,0,585.8041906,0,0,6.399754335,0,304.8216036,0,5.579751488,4.056410944,0.000638277
GBR_sa05,2.59705486,0,0.026214575,0.074598286,0,6.384561002,0,0.010136642,0.02425742,0,16.77669764,3.77005E-05,0.020108786,0.088520306,0,0.232874044,0,0.000722246,0.010970728,0,1.657365972,0,0.001160834,0.034588356,0,10.56027591,0,0,0.056625907,0,44.99258355,0,0.000697976,0.415202115,0,6.462655919,0,0,0.005743449,0,8.114105559,6.37178E-05,0.158402563,0.020421643,0,130.8390376,0,0.20236342,0.469006577,0,14.12024355,0,0.04331017,0.142517867,0,74.06227992,3.38518E-08,0.118989064,0.161745511,0,0.326774814,1.53741E-08,0.000278377,0.0030864,0,4.46610259,0,0.009093073,0.022993008,0,86.81657918,0,0.191750691,0.148153516,0,46.68993018,0.003775788,0,6.328861177,26.52273012,30.02258282,0,0,0.015436587,0,16.56793262,0,0.00609071,0.009212375,0,0.677519928,0,0,0.009086787,0,3.553244648,0,0.003129813,0.044534438,0,161.4784778,0.00037005,0.054308829,0.108848782,0,167.7066923,1.49219E-06,0.060471683,0.16344593,0,45.66400494,1.46369E-07,6.16017E-05,0.06161761,0,6.982113055,0,0,0.028642841,0,3.164902059,0,0.000240417,0.003237559,0,0.730091741,9.46542E-06,0.000704505,0.001633793,0,1.603728769,4.6131E-08,6.37093E-07,0.002107593,0,0.431306433,0,2.74401E-05,0.028523771,0,5.004283087,4.0989E-07,0.000159261,0.002997379,0,38.11393239,7.0754E-08,0.058005194,0.05478617,0,9.544693655,0.008480209,0.179315676,0.061531818,0,10.15676353,0.000462735,0.01321314,0.013743632,0,5.026964039,0,1.00406E-06,0.023191623,0,23.74638103,4.84311E-07,0.017868263,0.113698076,0,0.278160537,7.72567E-07,0.004611396,0.013320872,0,2.313974847,2.53301E-07,0.001376636,0.004419377,0,28.73391017,0,0.018689097,0.052153497,0,2.747121242,0,0.093531672,0.065577613,0,3.52190594,0,4.50632E-05,0.021731271,0,69.51868646,0,0,0.529698228,0,0,0,0,0,-0.000509422
GBR_sa06,1.148248774,0,0.021962287,0.596962742,0,0.548701757,0,0.010752435,0.178720737,0,1.225857555,8.91864E-05,0.024551032,1.242487982,0,0.1042936,0,0.00060413,0.060368692,0,0.356305834,0,0.000940504,0.207415988,0,1.372112321,0,0,0.683146589,0,1.65721449,0,0.021958891,2.117810574,0,0.451793994,0,0,0.039071137,0,0.581132365,0.000369237,0.009320171,0.204220758,0,5.149160982,0,0.194805488,3.507976734,0,0.979469042,0,0.022926803,0.671224078,0,5.176682185,5.11066E-07,0.101757715,1.103852576,0,0.049808022,3.67495E-07,0.000303801,0.021003347,0,0.383340753,0,0.012217111,0.188558392,0,7.410552571,0,0.18077332,1.820024397,0,3032.868647,0.085402457,0,488.9266556,-33.84163805,1.219232976,0,0,0.210301759,0,0.201167576,0,0.007244801,0.207339307,0,0.126387046,0,0,0.062508466,0,1.234282427,0,0.33029703,3.573660693,0,12.13162699,0.001694472,0.065360192,1.171148359,0,3.871994137,6.52304E-05,0.049380004,1.051518643,0,1.516957463,6.0269E-07,0.00127477,0.721684329,0,0.384593642,0,0,0.204542825,0,0.062526647,0,0.000464625,0.030861944,0,0.055554269,4.29187E-05,0.000736015,0.020784941,0,0.052511672,4.77361E-07,2.20095E-05,0.023510469,0,0.146434066,0,0.000164543,0.155430465,0,0.951170428,5.57417E-07,0.006254322,0.032299465,0,3.622460059,1.98373E-06,0.071160882,2.010719371,0,0.79299924,0.00101684,0.025897816,0.486284569,0,0.449868028,0.000376679,0.010774306,0.173637852,0,0.214890334,0,4.05222E-06,0.18667459,0,1.16424329,1.11906E-05,0.002078414,0.569758492,0,0.219673308,7.94213E-06,0.004849915,0.061100829,0,0.090060818,1.55886E-06,0.001852321,0.038275072,0,1.433401617,0,0.028438544,0.663067774,0,0.38050037,0,0.008237552,0.401144421,0,0.710294955,0,0.002042811,0.094101684,0,10.4139678,0,0,4.203130455,0,16.79298958,0,1.274075738,23.96812438,-0.000522716
GBR_sa07,296.3157697,0,0.234159414,1.333804678,0,14.66002931,0,0.685246834,0.846030382,0,49.19891547,0.00022766,0.130783628,2.521413404,0,3.752881587,0,0.031618862,0.189197523,0,11.15566843,0,0.006490186,0.511152357,0,66.21644837,0,0,1.227563652,0,7.132145829,0,2.912979171,4.238921152,0,5.554686423,0,0,0.112633349,0,10.35049401,0.042179649,0.462070912,0.559840242,0,345.8282214,0,1.145702092,9.676586057,0,44.91134048,0,2.20993666,1.753154715,0,76.15475119,2.88678E-05,0.919753408,2.618893203,0,2.749788011,1.199E-06,0.005404787,0.066389106,0,9.212415561,0,1.405863071,0.529519423,0,221.4566522,0,1.15053243,3.450968798,0,20661.57293,23.60355953,0,1452.285354,-166.5422025,32.56444455,0,0,0.847616953,0,3.558610388,0,0.214049597,1.274960414,0,1.159059582,0,0,0.134755569,0,6.311061297,0,2.88563927,2.095894043,0,312.6932468,0.0025739,0.318931142,22.43640295,0,93.7650264,0.019776492,0.339652709,2.652644146,0,18.41636442,7.17533E-07,0.001079766,1.05298284,0,149.0513211,0,0,0.586649354,0,1.423011558,0,0.001418574,0.067817614,0,7.274209801,0.23099669,0.085186974,0.037527042,0,1.852719866,1.46143E-06,0.006711875,0.063390943,0,6.4789315,0,0.652989005,0.441516476,0,8.434934319,3.00789E-06,0.128203953,0.087487919,0,97.93328358,6.51857E-06,6.029612783,4.488678373,0,20.29928903,0.01845263,0.997156813,1.915693995,0,27.42116088,0.002592442,0.12770401,0.477205606,0,3.146801179,0,0.02497412,0.66590663,0,26.04894305,5.25563E-05,0.004669455,1.412382822,0,5.267059967,2.42413E-05,0.085484964,0.224857482,0,4.694479593,0.006002967,0.043603896,0.127975629,0,56.24187459,0,2.856377979,3.048280989,0,25.68236738,0,0.241562383,0.916260592,0,44.77861502,0,0.132482048,0.455611138,0,1317.851081,0,0,8.696183429,0,290.2289553,0,32.18073934,43.99116932,0.000129841
GBR_sa08,4.360776653,0,0.668244286,0.066398434,0,5.726903215,0,0.266078784,0.143267603,0,448.470731,0.041978522,0.861551534,0.178085768,0,1.131921503,0,0.018452489,0.003430187,0,61.06533578,0,0.029415586,0.014120663,0,136.4072345,0,0,0.033074743,0,5.464262825,0,5.065857971,0.057912272,0,1.734437684,0,0.003372624,0.008130904,0,4.172606565,0.001089061,0.261647872,0.148997392,0,1106.213576,0.17523707,6.950292775,0.829871087,0,369.8724932,0,0.461924256,0.238115518,0,814.6218383,0.005524228,3.299896377,0.10810817,0,1.928334208,1.2411E-06,0.007072821,0.00552653,0,34.17338908,0.021758035,0.566194775,0.044146437,0,1013.743496,0,4.906662232,0.095670199,0,3195.615706,9.742643495,0,116.0175751,535.3731349,4.174979739,0,0.061257139,0.131924122,0,0.465853976,0,0.161352746,0.096411834,0,0.170694438,0,0,0.001380656,0,8.855193419,0,0.590088547,0.011263097,0,1790.696552,0.00020762,10.9543357,59.41317086,0,89.10023001,0.001834867,1.689191734,0.111600264,0,42.74194948,5.23379E-08,1.73848E-05,0.032135419,0,4.138258926,0,0,0.012807567,0,51.00137271,0,5.11327901,0.002165488,0,0.324600698,1.51225E-05,0.017688374,0.001099592,0,0.416235591,6.04268E-08,0.000216728,0.005017637,0,79.14218909,0,0.000567949,0.006920003,0,29.82912175,1.10457E-05,7.09884E-05,0.003441236,0,1178.061898,7.42218E-06,2.817120788,0.647312677,0,38.92832113,0.029733913,0.657357649,0.250749776,0,40.86540246,0.011721915,0.334848162,0.049836562,0,20.89537063,0,0.001525083,0.082921643,0,3.857136397,2.36832E-05,0.021985502,0.021441066,0,0.536247242,8.11588E-07,0.114508125,0.029097149,0,1.686989393,1.85428E-05,0.032003188,0.016342067,0,342.2763524,0,0.504970715,0.515495225,0,9.482344355,0,0.228884794,0.018420329,0,5.036543346,0,0.006575123,0.009167269,0,1993.99556,0,0,0.253912642,0,1437.217584,0,51.7393025,1.0246288,-0.000267012
GBR_sa09,584.3057259,0,195.7461313,4.821182552,0,101.3695096,0,71.38281126,3.085012965,0,274.9889566,0.234989707,143.395403,6.838995807,0,22.07367676,0,5.38775018,0.728808887,0,158.9033849,0,8.675386226,3.13846354,0,321.9118602,0,0,5.255152964,0,651.0590241,0,10.22447277,12.84470349,0,39.03647349,0,0.006804658,0.288440465,0,108.8559209,0.015609963,51.72971735,2.01526136,0,1710.867488,0.35356103,1452.893064,27.06093342,0,147.0635235,0,64.47698394,5.844748412,0,1135.03999,0.011149367,885.2578068,8.163911604,0,7.948337781,1.26382E-06,1.942252264,0.172170313,0,143.3108635,0.043899349,67.56617699,1.587841831,0,1798.502984,0,1378.649453,11.65871132,0,5232.854966,20.0171774,0,611.7303892,-1439.456275,260.0704137,0,0.123593353,1.988887607,0,57.87083125,0,43.42752512,1.453250313,0,25.31557574,0,0,0.436349036,0,39.30756727,0,4.011600595,4.177819871,0,478.5076945,0.260564985,406.6373067,8.206542196,0,976.1901429,0.003791421,452.0980706,12.89222608,0,869.2030325,0.000108702,0.024281068,7.585142343,0,247.1854483,0,0,3.075373702,0,12.19322191,0,1.20057862,0.303645995,0,15.76680393,0.000202024,5.100800968,0.098858633,0,6.450683231,7.24077E-07,0.000549478,0.221618995,0,288.5606318,0,0.001897788,1.539122124,0,29.17173534,0.003002332,0.00468576,0.256992096,0,538.6053562,7.33501E-06,424.256621,8.061563348,0,666.5104748,0.372995368,133.6085199,6.500207895,0,215.3941447,3.456963128,98.70040527,1.345197925,0,55.57720878,0,0.003259824,1.477403856,0,369.749554,5.1508E-05,0.166380116,4.752645299,0,30.6395666,8.85361E-06,32.47500561,0.762035238,0,17.52568594,4.40899E-05,8.89948691,0.408114351,0,244.429798,0,131.0158422,6.451212055,0,383.6009669,0,42.21248077,3.765620741,0,166.2429845,0,0.013793517,2.577439033,0,7694.295977,0,0,53.03481565,0,3210.598056,0,48.33972464,56.31831179,-0.004173812
GBR_sa10,28.00145967,0,0.799236175,7.347835349,0,11.19762935,0,0.327028928,3.4786911,0,29.90272593,0.012129181,0.72010596,9.866443432,0,1.276530395,0,0.022041627,1.213036018,0,9.673933344,0,0.035392254,3.253418139,0,22.91753202,0,0,8.36662013,0,57.27273032,0,1.277935906,20.39948716,0,5.885649942,0,0.000860157,0.44273649,0,6.612776267,0.00299644,0.233530879,3.229684671,0,171.7155387,0.044692605,6.515910213,37.8629276,0,24.68722686,0,0.423984906,4.775811439,0,54.16299448,0.001409351,3.715690868,12.61818306,0,0.970701382,2.74138E-07,0.009462587,0.282022935,0,10.42995292,0.005549187,0.35495471,2.863218506,0,133.228859,0,6.091301391,20.86258889,0,5623.531627,2.407823094,0,854.4218411,-240.8945371,11.66275733,0,0.015623071,2.315627624,0,3.321213155,0,0.193966074,1.742242108,0,2.418885975,0,0,0.84936893,0,12.1692923,0,0.998619424,10.06066522,0,190.6256821,0.004915574,2.129401092,10.47532309,0,60.22541107,0.000576465,1.883779157,14.82371061,0,30.67349572,1.86109E-06,0.106979416,5.569849696,0,9.772603654,0,0,4.860026869,0,1.243086196,0,0.014414246,0.416348502,0,14.99243683,0.000331373,0.021781115,0.232365748,0,0.397732538,9.64747E-07,3.58077E-05,0.316834447,0,21.52472588,0,0.000957659,3.090247479,0,1.420821437,1.23846E-05,0.026354928,4.53437187,0,69.24196871,1.19589E-06,2.124178633,23.37868184,0,15.37208365,0.006526316,0.622647881,7.128656707,0,10.27230243,0.014106669,0.402875407,1.702186596,0,3.304600457,0,0.00049322,2.237851599,0,9.747877265,2.95577E-05,0.013052456,5.945328019,0,7.427168474,1.61411E-05,0.147368333,0.783752564,0,0.978443001,1.24886E-05,0.046266927,0.474660218,0,34.47899031,0,2.682367737,6.32493972,0,17.12270022,0,0.201285901,5.016615863,0,5.024250908,0,0.005956405,4.204679231,0,154.9729393,0,0,49.88813488,0,324.2447713,0,6.685546542,125.3160799,-0.002963548
GBR_sa11,10.68047419,0,0.254742946,1.95781767,0,1.905516057,0,0.112847268,0.530351828,0,4.076905989,0.000810223,0.219452743,2.975897155,0,0.32490302,0,0.007016015,0.314241263,0,0.969277635,0,0.011243055,0.950949298,0,30.16188139,0,0,1.959619463,0,8.22450994,0,0.032921488,5.231002892,0,1.312604474,0,0,0.108190875,0,1.116141157,0.001859762,0.078401802,0.843731654,0,33.16049916,0,2.133945958,9.607109879,0,2.336050605,0,0.126852949,1.31962044,0,13.42877152,7.94064E-07,1.166171033,3.402370004,0,0.459655136,3.73168E-07,0.002940848,0.06927544,0,2.590757803,0,0.096533442,0.774945266,0,19.42237911,0,2.036264823,5.553140671,0,4194.608709,0.17099895,0,403.6291591,-30.30731462,3.425563414,0,0,0.638394047,0,0.619368499,0,0.067083462,0.514662217,0,0.685011088,0,0,0.196098901,0,2.727653416,0,0.089312551,1.67473724,0,63.5451267,0.00092469,0.531927424,3.757010251,0,18.85902028,3.04115E-05,0.586081436,4.226020578,0,32.03233661,2.13903E-07,0.001833757,1.796458598,0,13.98721802,0,0,1.268425902,0,0.426870812,0,0.006445317,0.118334388,0,0.346017325,3.25773E-05,0.007255929,0.04144113,0,0.468138845,3.52989E-07,4.60489E-05,0.084509173,0,1.306680554,0,0.000189432,0.796492365,0,0.948135786,4.13335E-06,0.001560909,1.023097727,0,8.045049752,2.08258E-06,0.627786725,3.311317561,0,3.108443283,0.001561776,0.189238808,2.006045031,0,1.921926327,0.004483104,0.128034221,0.49640121,0,0.491914547,0,9.87861E-05,0.610417767,0,4.719117193,1.4236E-05,0.002178298,1.680650171,0,0.429743954,5.60915E-06,0.051753147,0.228393347,0,0.221775002,1.78326E-06,0.017987083,0.134858059,0,3.781508685,0,0.228914467,1.910833141,0,2.412585585,0,0.067802505,1.386824467,0,1.917986216,0,0.003118183,1.07446823,0,84.42575639,0,0,15.23138923,0,61.59465913,0,0.449076701,34.80991361,0.00077638
GBR_sa12,9.616327817,0,0.84279944,45.63934652,0,4.760759749,0,0.388641212,9.539279942,0,22.34113125,0.003161864,0.736787282,84.86217383,0,0.780807706,0,0.023261932,5.276487562,0,2.812741474,0,0.037266721,12.61229643,0,11.87786888,0,0,38.94230402,0,13.5588091,0,0.061830037,75.30995595,0,3.76722591,0,0,1.770273475,0,8.554275985,0.007997802,0.271635212,15.06256298,0,65.44258224,0,7.524532761,183.3947695,0,15.03911167,0,0.45121949,17.92240408,0,30.30909772,1.25099E-06,3.88463191,65.62332684,0,0.653924377,5.03061E-07,0.012272119,1.219146535,0,3.700674489,0,0.309622478,28.61186271,0,48.91831675,0,7.004167615,131.7807631,0,7474.462175,0.385086232,0,6220.758233,-1239.342837,14.13735256,0,0,8.338398891,0,2.131781829,0,0.227098944,6.939808646,0,1.151697343,0,0,3.069732051,0,4.251854005,0,0.843697594,34.08543099,0,107.3055306,0.004490454,1.780414596,75.12750885,0,24.73159476,0.000190425,1.942094375,70.07222403,0,10.36706992,1.6541E-06,0.004100007,26.33947424,0,3.159432104,0,0,24.54071103,0,2.306357692,0,0.018964641,2.878067072,0,0.604083521,0.000512378,0.0243579,0.904120402,0,0.265392552,1.09317E-06,0.000116388,1.274467853,0,2.772200607,0,0.001600258,18.43861795,0,7.223334185,1.31868E-05,0.05152504,0.719071321,0,36.81131637,2.50992E-06,2.105971687,110.067664,0,9.49662894,0.007749584,0.64328467,33.89600543,0,4.329923534,0.014854052,0.424364771,10.09880374,0,1.366452888,0,0.00031341,12.80205967,0,31.30573919,5.5147E-05,0.042095829,21.55134342,0,1.784679689,1.82706E-05,0.179291947,2.789713838,0,0.811827192,1.50992E-05,0.064282033,2.198155507,0,10.17074851,0,0.673310991,30.02583399,0,5.124176757,0,0.229750703,22.35460036,0,4.971389703,0,0.012486113,16.50410578,0,85.88267394,0,0,211.0791911,0,139.0590392,0,2.456093222,410.9729292,-0.002037135
GBR_sa13,23.05001046,0,0.34215462,438.0586259,0,25.36855998,0,0.383640749,85.69721159,0,85.37743554,0.00841165,0.650739932,537.5397024,0,7.805281861,0,0.009415672,83.92820158,0,2.464326597,0,0.015003235,193.2095741,0,27.63386288,0,0,433.0174175,0,16.02436648,0,0.108799075,1040.966512,0,8.788495254,0,0,21.77311573,0,7.729412591,0.021110711,0.222374299,223.0703447,0,138.7869807,0,6.020887317,1748.778163,0,62.10364339,0,0.585625545,221.6021179,0,49.74443349,2.13306E-06,1.759369823,741.5422476,0,6.240259476,1.58745E-06,0.010764303,16.73641584,0,13.87610379,0,0.142608271,182.3756199,0,109.2837614,0,5.740353601,1317.353308,0,5272.915391,0.461123965,0,6075.388824,76.25638417,35.1915369,0,0,143.0653198,0,20.24708461,0,0.194366446,89.71947279,0,9.900218018,0,0,53.10883552,0,3.382507255,0,0.421250222,312.6389514,0,184.8455224,0.002963037,0.722877964,558.6242758,0,48.99400413,0.000100511,0.783068445,871.6376379,0,10.51531667,8.37129E-07,0.001146568,236.7707324,0,6.9882328,0,0,345.5730788,0,7.4138966,0,0.041915084,24.66758805,0,2.491492021,0.000124908,0.016293199,7.487983911,0,1.580477375,1.35793E-06,0.000150378,20.10037555,0,6.350477355,0,0.000612002,218.5370102,0,3.226733713,6.23223E-06,0.039347989,7.427089759,0,125.7624938,8.90325E-06,2.590106942,481.0972578,0,14.71359492,0.035636161,0.616470488,452.1447724,0,12.4856255,0.005985425,0.171218617,94.89978653,0,2.831478484,0,0.000340219,136.9994272,0,150.7738793,4.46025E-05,0.082180858,327.8368288,0,11.25685995,2.22784E-05,0.181917583,46.38457913,0,6.868267618,5.77547E-06,0.098470268,27.4291233,0,45.77662949,0,0.411344647,345.6718397,0,10.26451049,0,0.215067926,299.9483938,0,6.144495668,0,0.009216539,319.4121694,0,339.7400307,0,0,2812.257799,0,376.6071075,0,1.251753679,4279.136377,0.003937263
GBR_sa14,130.5020691,0,0.981332784,253.9496153,0,87.71079406,0,10.67272758,120.813695,0,202.2830736,0.36274996,16.20154094,401.9399564,0,11.1878235,0,0.027168934,31.85362285,0,14.62868028,0,0.043280062,190.6101716,0,172.2510418,0,0,257.669675,0,147.1117897,0,4.357953868,1621.721199,0,6.39385991,0,0.002878244,16.46987939,0,59.55561679,0.815931395,4.703026516,74.56218998,0,915.9400126,0.149549774,138.3668275,1887.69407,0,193.7065769,0,18.1120198,278.5144109,0,304.6071443,0.00471692,12.58646492,637.7382059,0,8.151130443,9.42345E-07,0.195540317,7.248498975,0,72.57437392,0.018568612,0.643098219,56.86916604,0,741.4621677,0,139.0089368,600.1409009,0,3628.939983,8.416827664,0,2028.233279,169.640642,36.95094912,0,0.052277702,131.4457074,0,30.20622403,0,4.684171343,99.46945878,0,32.95390384,0,0,16.89019863,0,12.17196387,0,1.449554944,120.9699692,0,170.7676372,0.005217518,3.528654709,418.7173275,0,281.6031419,0.001710927,2.389323833,1061.419155,0,87.25149857,1.41523E-06,0.005051934,500.9738835,0,32.18721393,0,0,129.4559114,0,7.339907965,0,1.515545021,19.22242768,0,3.451868541,0.000762807,0.304655064,8.537055177,0,0.995310088,9.96068E-07,0.000283057,13.87435152,0,33.72034598,0,0.002765736,50.63662695,0,16.61450961,1.55855E-05,0.049896953,10.4163671,0,125.111616,5.23427E-06,21.48628832,356.1574312,0,59.46177518,0.22801843,2.656330946,271.850814,0,44.34686514,0.017259587,0.502418435,91.39121986,0,38.3546001,0,0.001381577,103.0802465,0,32.07949013,3.96615E-05,0.05140753,271.487263,0,56.124063,1.50565E-05,5.059507673,45.99658636,0,12.0875549,3.67933E-05,3.332920835,24.25756501,0,234.4957107,0,5.73035041,438.2371462,0,67.67762816,0,5.835049565,223.7090201,0,41.07961428,0,0.00953752,63.34296851,0,478.9308183,0,0,3451.052026,0,580.7335026,0,12.5765833,4839.652412,0.005129495
